name,address,city,country,price,cuisine,url,award,greenstar,stars,longitude,latitude
The Fanny Talbot,"2 Lion Court High Street Barmouth, Barmouth, LL42 1DS, United Kingdom",Barmouth,United Kingdom,£££,Modern British,https://www.thefannytalbotgastropub.co.uk/,Selected Restaurants,0,0.25,-4.0526571,52.7211692
Ambassadors Clubhouse,"25 Heddon Street, Mayfair, London, W1B 4BH, United Kingdom",London,United Kingdom,£££,Indian,https://ambassadorsclubhouse.com/,Selected Restaurants,0,0.25,-0.1398296,51.5112097
Kioku by Endo,"Raffles London at The OWO, 6th Floor, 2 Whitehall Place, Whitehall, London, SW1A 2BD, United Kingdom",London,United Kingdom,££££,"Japanese Contemporary, Mediterranean Cuisine",https://kiokubyendo.com/,Selected Restaurants,0,0.25,-0.1263321,51.5056158
The Old Manse of Blair Restaurant,"Blair Athol, PH18 5TN, United Kingdom",Blair Athol,United Kingdom,£££,Modern Cuisine,https://theoldmanseofblair.com/,Selected Restaurants,0,0.25,-3.9046898,56.7722745
Damson,"Winterbourne, RG20 8BB, United Kingdom",Winterbourne,United Kingdom,£££,Modern British,https://damson-restaurant.co.uk/,Selected Restaurants,0,0.25,-1.3443605,51.4456822
Ardor,"45 Fore Street, St Ives, TR26 1HE, United Kingdom",St Ives,United Kingdom,££,Mediterranean Cuisine,https://www.ardorstives.co.uk/,Selected Restaurants,0,0.25,-5.4804157,50.2139495
Lucky Khao,"1d St James's Street, Kemptown, Brighton and Hove, BN2 1RE, United Kingdom",Brighton and Hove,United Kingdom,£,Thai,https://www.luckykhao.com/,Selected Restaurants,0,0.25,-0.1361218,50.8211581
Fonda,"12 Heddon Street, Mayfair, London, W1B 4BZ, United Kingdom",London,United Kingdom,££,Mexican,https://fondalondon.com/,Selected Restaurants,0,0.25,-0.1396099,51.5112286
1887,"The Torridon, Achnasheen, IV22 2EY, United Kingdom",Achnasheen,United Kingdom,££££,Modern Cuisine,https://www.thetorridon.com/,Selected Restaurants,0,0.25,-5.52819,57.52892
The Braywood,"Littlefield Green, Paley Street, Bray, SL6 3JN, United Kingdom",Bray,United Kingdom,£££,Modern British,https://www.thebraywood.co.uk,Selected Restaurants,0,0.25,-0.75426,51.47779
Three Darlings,"241B Pavilion Road, Chelsea, London, SW1X 0BP, United Kingdom",London,United Kingdom,£££,World Cuisine,https://www.threedarlingslondon.com,Selected Restaurants,0,0.25,-0.1585939,51.4936668
Guildhall Tavern,"15 Market Street, Poole, BH15 1NB, United Kingdom",Poole,United Kingdom,£££,Seafood,https://www.guildhalltavern.co.uk,Selected Restaurants,0,0.25,-1.9878174,50.7141301
Six,"Baltic Centre for Contemporary Art, South Shore Road, Gateshead, Newcastle Upon Tyne, NE8 3BA, United Kingdom",Newcastle Upon Tyne,United Kingdom,£££,Modern Cuisine,https://www.sixbaltic.com,Selected Restaurants,0,0.25,-1.5984701,54.969158
Ugly Butterfly by Adam Handling,"Carbis Bay Estate, Carbis Bay, St Ives, TR26 2NP, United Kingdom",St Ives,United Kingdom,££££,Modern British,https://www.uglybutterfly.co.uk,Selected Restaurants,0,0.25,-5.465672,50.1984952
BiBi,"42 North Audley Street, Mayfair, London, W1K 6ZP, United Kingdom",London,United Kingdom,££££,Indian,https://www.bibirestaurants.com,Selected Restaurants,0,0.25,-0.1532581,51.512403
BiBo,"45 Curtain Road, Shoreditch, London, EC2A 3PT, United Kingdom",London,United Kingdom,££,Spanish,https://book.ennismore.com/restaurants/bibo/shoreditch,Selected Restaurants,0,0.25,-0.0804908,51.5241476
The Three Fishes,"Mitton Road, Mitton, BB7 9PQ, United Kingdom",Mitton,United Kingdom,£££,British Contemporary,https://www.thethreefishes.co.uk,Selected Restaurants,0,0.25,-2.4357187,53.8467969
The Owl,"Hill Top, Hawnby, YO62 5QS, United Kingdom",Hawnby,United Kingdom,££,British Contemporary,https://www.theowlhawnby.co.uk/,Selected Restaurants,0,0.25,-1.1674678,54.3010645
NORD,"100 Old Hall Street, Liverpool, L3 9QJ, United Kingdom",Liverpool,United Kingdom,£££,Modern Cuisine,https://nordrestaurant.co.uk/,Selected Restaurants,0,0.25,-2.9953124,53.4105667
NIJŪ,"20 Berkeley Street, Mayfair, London, W1J 8EE, United Kingdom",London,United Kingdom,£££,Japanese,https://nijulondon.com/,Selected Restaurants,0,0.25,-0.1438828,51.5089489
1919,"Cottage in the Wood Hotel,  Holywell Road, Malvern Wells, WR14 4LG, United Kingdom",Malvern Wells,United Kingdom,£££,Modern British,https://www.cottageinthewood.co.uk/food-drink/restaurant/,Selected Restaurants,0,0.25,-2.33519,52.0819
Cardinal,"14 Eyre Place, Edinburgh, EH3 5EP, United Kingdom",Edinburgh,United Kingdom,££££,Modern Cuisine,https://www.cardinal.scot/,Selected Restaurants,0,0.25,-3.1996804,55.9607463
Elements,"19 New Kirk Road, Bearsden, Glasgow City, G61 3SJ, United Kingdom",Glasgow City,United Kingdom,£££,Modern Cuisine,https://elementsgla.com,Selected Restaurants,0,0.25,-4.3331739,55.9200727
Bowleys at The Plough,"The  Plough Inn, Taylor's Lane, Trottiscliffe, ME19 5DR, United Kingdom",Trottiscliffe,United Kingdom,£££,Modern British,https://www.theploughkent.com,Selected Restaurants,0,0.25,0.3522124,51.3167674
Dean Banks at the Pompadour,"4 Lothian Road, Edinburgh, EH1 2AB, United Kingdom",Edinburgh,United Kingdom,££££,Creative,https://www.deanbanks.co.uk,Selected Restaurants,0,0.25,-3.2072178,55.9498104
Spry,"1 Haddington Place, Edinburgh, EH7 4AE, United Kingdom",Edinburgh,United Kingdom,£££,Modern British,https://www.sprywines.co.uk,Selected Restaurants,0,0.25,-3.1838791,55.9592261
The Blind Bull,"Little Hucklow, SK17 8RT, United Kingdom",Little Hucklow,United Kingdom,££,Modern Cuisine,https://theblindbull.co.uk,Selected Restaurants,0,0.25,-1.7543184,53.3037152
Deacon's Bank,"9 Market Street, Chapel-en-le-Frith, SK23 0HL, United Kingdom",Chapel-en-le-Frith,United Kingdom,££,Modern British,https://deaconsbank.co.uk,Selected Restaurants,0,0.25,-1.9154366,53.3232078
Fallachan Kitchen,"Arch 15, 8 Eastvale Place, Glasgow City, G3 8QG, United Kingdom",Glasgow City,United Kingdom,££££,Modern Cuisine,https://www.fallachandining.co.uk/fallachan-kitchen,Selected Restaurants,0,0.25,-4.2988683,55.8640233
Roketsu,"12 New Quebec Street, Marylebone, London, W1H 7RW, United Kingdom",London,United Kingdom,££££,Japanese,https://www.roketsu.co.uk,Selected Restaurants,0,0.25,-0.1582895,51.5155499
The Mariners,"Slipway, Rock, PL27 6LD, United Kingdom",Rock,United Kingdom,££,Traditional British,https://www.paul-ainsworth.co.uk/the-mariners/about/,Selected Restaurants,0,0.25,-4.9192097,50.5439047
Food Leigh-On-Sea,"92 Leigh Road, Leigh-on-Sea, SS9 1BU, United Kingdom",Leigh-on-Sea,United Kingdom,£££,Modern Cuisine,https://foodleighonsea.com/,Selected Restaurants,0,0.25,0.6670931,51.5434309
Bow Room at Grays Court,"Chapter House Street, York, YO1 7JH, United Kingdom",York,United Kingdom,££££,Modern British,https://www.grayscourtyork.com/the-bow-room-restaurant-york/,Selected Restaurants,0,0.25,-1.0803576,53.963016
North Port,"8 North Port, Perth, PH1 5LU, United Kingdom",Perth,United Kingdom,££,Modern Cuisine,https://www.thenorthport.co.uk,Selected Restaurants,0,0.25,-3.4294376,56.3983432
The Red Lion,"Church Place, Freshwater, PO40 9BP, United Kingdom",Freshwater,United Kingdom,£,Traditional British,https://www.redlion-freshwater.co.uk,Selected Restaurants,0,0.25,-1.5113036,50.6843718
Heritage Dulwich,"101 Rosendale Road, Dulwich, London, SE21 8EZ, United Kingdom",London,United Kingdom,££,Indian,https://www.heritagedulwich.co.uk,Selected Restaurants,0,0.25,-0.094685,51.4370689
Watson and Walpole,"3b Church Street, Framlingham, IP13 9BQ, United Kingdom",Framlingham,United Kingdom,££,Italian,https://watsonandwalpole.com/,Selected Restaurants,0,0.25,1.3446555,52.2219382
Land,"30 Great Western Arcade, Colmore Row, Birmingham, B2 5HU, United Kingdom",Birmingham,United Kingdom,£££,"Vegetarian, Asian Influences",https://land.restaurant,Selected Restaurants,0,0.25,-1.8973049,52.4818616
The Greyhound,"33 Windsor End, Beaconsfield, HP9 2JN, United Kingdom",Beaconsfield,United Kingdom,£££,Modern British,https://greyhoundbeaconsfield.co.uk,Selected Restaurants,0,0.25,-0.6357453,51.6003824
Water House Project,"1 Corbridge Crescent, Cambridge Heath, Hackney, London, E2 9DT, United Kingdom",London,United Kingdom,££££,Modern British,https://www.thewaterhouseproject.com,Selected Restaurants,0,0.25,-0.0587245,51.5337216
The Clarence Tavern,"102 Stoke Newington Church Street, London, N16 0LA, United Kingdom",London,United Kingdom,££,Traditional Cuisine,https://www.clarencetavern.com,Selected Restaurants,0,0.25,-0.0788731,51.5622648
Next Door,"68 Main Street, Frodsham, WA6 7AU, United Kingdom",Frodsham,United Kingdom,£££,British Contemporary,https://www.restaurantnextdoor.co.uk/,Selected Restaurants,0,0.25,-2.7281389,53.2948715
Erst,"9 Murray Street, Ancoats, Manchester, M4 6HS, United Kingdom",Manchester,United Kingdom,£££,British Contemporary,https://www.erst-mcr.co.uk,Selected Restaurants,0,0.25,-2.2274321,53.4843541
Larder,"17 Bore Street, Lichfield, WS13 6LZ, United Kingdom",Lichfield,United Kingdom,££,Modern Cuisine,https://larderlichfield.com,Selected Restaurants,0,0.25,-1.8282656,52.6826125
Julie's,"135 Portland Road, Holland Park, London, W11 4LW, United Kingdom",London,United Kingdom,££,Modern British,https://www.juliesrestaurant.com/,Selected Restaurants,0,0.25,-0.2105141,51.5101581
1863,"Elm House, High Street, Pooley Bridge, CA10 2NH, United Kingdom",Pooley Bridge,United Kingdom,£££,Modern British,https://www.1863ullswater.co.uk,Selected Restaurants,0,0.25,-2.8177455,54.612515
The Farmers Arms,"Woolfardisworthy, EX39 5QS, United Kingdom",Woolfardisworthy,United Kingdom,££,Modern British,https://www.woolsery.com,Selected Restaurants,0,0.25,-4.3769678,50.9643463
Thomas,"3-5 Pontcanna Street, Cardiff, CF11 9HQ, United Kingdom",Cardiff,United Kingdom,£££,Modern British,https://www.thomas-pontcanna.co.uk,Selected Restaurants,0,0.25,-3.2000233,51.4864486
The Pierhouse,"Port Appin, PA38 4DE, United Kingdom",Port Appin,United Kingdom,££,"Seafood, Traditional Cuisine",https://pierhousehotel.co.uk/,Selected Restaurants,0,0.25,-5.4137751,56.5531193
Wild Shropshire,"25-27 Green End, Whitchurch, SY13 1AD, United Kingdom",Whitchurch,United Kingdom,£££,Modern British,https://www.wildshropshire.net,Selected Restaurants,1,0.25,-2.6819688,52.9692073
Peckham Cellars,"125 Queens Road, Peckham, London, SE15 2ND, United Kingdom",London,United Kingdom,££,Mediterranean Cuisine,https://peckhamcellars.co.uk,Selected Restaurants,0,0.25,-0.0589073,51.4737371
Charlie's,"33 Albemarle Street, Mayfair, London, W1S 4BP, United Kingdom",London,United Kingdom,£££,Modern British,https://www.roccofortehotels.com/hotels-and-resorts/brown-s-hotel/dining/charlies-at-browns/,Selected Restaurants,0,0.25,-0.1421625,51.5091134
The Old Bank,"8 Market Square, Westerham, TN16 1AW, United Kingdom",Westerham,United Kingdom,£££,Modern Cuisine,https://www.oldbank-westerham.co.uk,Selected Restaurants,0,0.25,0.0713048,51.2671088
Norma,"8 Charlotte Street, Fitzrovia, London, W1T 2LS, United Kingdom",London,United Kingdom,£££,"Italian, Sicilian",https://normalondon.com,Selected Restaurants,0,0.25,-0.1344273,51.5183326
Haar,"1 Golf Place, St Andrews, KY16 9JA, United Kingdom",St Andrews,United Kingdom,££££,Modern Cuisine,https://www.haarrestaurant.com/,Selected Restaurants,0,0.25,-2.8023511,56.3422163
The Small Holding,"Ranters Lane, Kilndown, TN17 2SG, United Kingdom",Kilndown,United Kingdom,£££,Modern British,https://www.smallholdingrestaurant.com,Selected Restaurants,1,0.25,0.4269228,51.0918478
The Hoebridge,"Hoebridge Road East, Gattonside, TD6 9LZ, United Kingdom",Gattonside,United Kingdom,£££,Modern Cuisine,https://www.thehoebridge.com,Selected Restaurants,0,0.25,-2.7251881,55.6053541
Naïfs,"56 Goldsmith Road, Peckham, London, SE15 5TN, United Kingdom",London,United Kingdom,££,Vegan,https://www.naifs.co.uk,Selected Restaurants,0,0.25,-0.06501,51.4756
The Gaff,"4 The Courtyard, Lion Street, Abergavenny, NP7 5PE, United Kingdom",Abergavenny,United Kingdom,££,Modern Cuisine,https://www.thegaffrestaurant.co.uk,Selected Restaurants,0,0.25,-3.0176276,51.8230372
Henrock,"Linthwaite House, Crook Road, Bowness-on-Windermere, LA23 3JA, United Kingdom",Bowness-on-Windermere,United Kingdom,££££,Modern Cuisine,https://www.henrock.co.uk,Selected Restaurants,0,0.25,-2.9131132,54.3518525
Sam's Riverside,"1 Crisp Walk, Hammersmith, London, W6 9DN, United Kingdom",London,United Kingdom,££,Modern British,https://samsriverside.co.uk,Selected Restaurants,0,0.25,-0.2279421,51.4879346
Maiden Arch by Robert Bryant,"14 Maiden Street, Barnstaple, EX31 1HA, United Kingdom",Barnstaple,United Kingdom,£££,Modern Cuisine,https://www.maidenarch.com,Selected Restaurants,0,0.25,-4.0591449,51.0787097
Little Social,"5 Pollen Street, Mayfair, London, W1S 1NE, United Kingdom",London,United Kingdom,££,Modern British,https://www.littlesocial.co.uk,Selected Restaurants,0,0.25,-0.1422522,51.5136076
Wild Flor,"42 Church Road, Brighton and Hove, BN3 2FN, United Kingdom",Brighton and Hove,United Kingdom,££,Modern British,https://www.wildflor.com/,Selected Restaurants,0,0.25,-0.1680673,50.8272917
Pompette,"7 South Parade, Summertown, Oxford, OX2 7JL, United Kingdom",Oxford,United Kingdom,££,French,https://www.pompetterestaurant.co.uk,Selected Restaurants,0,0.25,-1.2665748,51.778551
The Silver Cup,"5 St Albans Road, Harpenden, AL5 2JF, United Kingdom",Harpenden,United Kingdom,£££,Modern British,https://www.thesilvercup.co.uk,Selected Restaurants,0,0.25,-0.3541026,51.8116961
Jolene,"21  Newington Green, Islington, London, N16 9PU, United Kingdom",London,United Kingdom,££,"Mediterranean Cuisine, Traditional British",https://www.jolenen16.com,Selected Restaurants,0,0.25,-0.0845716,51.5511292
Imperial Treasure,"9 Waterloo Place, St James’s, London, SW1Y 4BE, United Kingdom",London,United Kingdom,££££,Chinese,https://www.imperialtreasure.com/uk/,Selected Restaurants,0,0.25,-0.1329154,51.5079066
Castle Inn,"West Street, Castle Combe, SN14 7HN, United Kingdom",Castle Combe,United Kingdom,££,Regional Cuisine,https://www.exclusive.co.uk/the-castle-inn,Selected Restaurants,0,0.25,-2.2291387,51.493657
littlefrench,"2b North View, Westbury Park, City of Bristol, BS6 7QB, United Kingdom",City of Bristol,United Kingdom,££,French,https://littlefrench.co.uk,Selected Restaurants,0,0.25,-2.6149517,51.4792945
104,"104 Chepstow Road, Bayswater, London, W2 5QS, United Kingdom",London,United Kingdom,££££,Modern Cuisine,https://www.104restaurant.com/,Selected Restaurants,0,0.25,-0.1961301,51.5187999
Arros QD,"64 Eastcastle Street, Fitzrovia, London, W1W 8NQ, United Kingdom",London,United Kingdom,£££,"Mediterranean Cuisine, Rice Dishes",https://www.arrosqd.com,Selected Restaurants,0,0.25,-0.1371011,51.5167086
yeni,"55 Beak Street, Soho, London, W1F 9SH, United Kingdom",London,United Kingdom,££££,Turkish,https://www.yeni.london/,Selected Restaurants,0,0.25,-0.1370888,51.5126451
Lucky Cat by Gordon Ramsay,"10 Grosvenor Square, Mayfair, London, W1K 6JP, United Kingdom",London,United Kingdom,£££,Asian,https://www.gordonramsayrestaurants.com/lucky-cat,Selected Restaurants,0,0.25,-0.1516034,51.5122773
Rhosyn,"Penally Abbey, Penally, SA70 7PY, United Kingdom",Penally,United Kingdom,£££,Modern Cuisine,https://www.penally-abbey.com,Selected Restaurants,0,0.25,-4.7236532,51.6608644
Marle,"Heckfield Place, Heckfield, RG27 0LD, United Kingdom",Heckfield,United Kingdom,£££,Modern British,https://www.heckfieldplace.com/food-drink/marle,Selected Restaurants,1,0.25,-0.9507735,51.3442125
Heaneys,"6-10 Romilly Crescent, Cardiff, CF11 9NR, United Kingdom",Cardiff,United Kingdom,£££,Modern Cuisine,https://www.heaneyscardiff.co.uk,Selected Restaurants,0,0.25,-3.2013894,51.485179
Rising Sun Inn,"Altarnun, PL15 7SN, United Kingdom",Altarnun,United Kingdom,££,Modern British,https://www.therisingsuninn.co.uk,Selected Restaurants,0,0.25,-4.5228879,50.6146777
Sotto,"28-32 Deanhaugh Street, Edinburgh, EH4 1LY, United Kingdom",Edinburgh,United Kingdom,££,Italian,https://www.sottoedinburgh.com/,Selected Restaurants,0,0.25,-3.2095168,55.9582182
Raymond's,"8 Stoney Street, Nottingham, NG1 1LH, United Kingdom",Nottingham,United Kingdom,££,"Modern British, Sharing",https://www.raymondsnottingham.co.uk/,Selected Restaurants,0,0.25,-1.1435743,52.9532366
The Kirkmichael Arms,"3-5 Straiton Road, Kirkmichael, KA19 7PH, United Kingdom",Kirkmichael,United Kingdom,££,Modern British,https://www.kirkmichaelarms.co.uk/,Selected Restaurants,0,0.25,-4.6175956,55.3457617
Walled Garden,"Lucknam Park, Colerne, SN14 8AZ, United Kingdom",Colerne,United Kingdom,£££,Modern British,https://www.lucknampark.co.uk/dining/walled-garden-restaurant/,Selected Restaurants,0,0.25,-2.2583719,51.4563196
Hem,"22 Market Place, Warwick, CV34 4SL, United Kingdom",Warwick,United Kingdom,£££,Modern Cuisine,https://www.restauranthem.co.uk,Selected Restaurants,0,0.25,-1.5907706,52.2821987
Amari,"15 Baker Street, Brighton and Hove, BN1 4JN, United Kingdom",Brighton and Hove,United Kingdom,££,Spanish,https://www.instagram.com/amaribrighton,Selected Restaurants,0,0.25,-0.1351966,50.8318816
Circa Totnes,"26 High Street, Totnes, TQ9 5RY, United Kingdom",Totnes,United Kingdom,££,Modern British,https://circadevon.co.uk/totnes/,Selected Restaurants,0,0.25,-3.6884691,50.4315317
Llama Inn,"1 Willow St London EC2A 4BH, London, EC2A, United Kingdom",London,United Kingdom,££,Peruvian,https://www.llamainnlondon.com/,Selected Restaurants,0,0.25,-0.0837331,51.5253758
BALOCI,"18 Highfield Road, Birmingham, B15 3DU, United Kingdom",Birmingham,United Kingdom,£££,Asian and Western,https://baloci.co.uk/,Selected Restaurants,0,0.25,-1.9232544,52.4687762
Whyte's,"Unit 3, 143 Mare Street, Hackney, London, E8 3RH, United Kingdom",London,United Kingdom,£££,World Cuisine,https://www.whytesrestaurant.com/,Selected Restaurants,0,0.25,-0.0568599,51.5392555
Jericho,"45 Barkstone Lane, Plungar, NG13 0JA, United Kingdom",Plungar,United Kingdom,££££,Modern Cuisine,https://restaurantjericho.com/,Selected Restaurants,1,0.25,-0.8543774,52.8998791
Norman's Neighbourhood Kitchen,"22A North Road, Kirkburton, HD8 0RH, United Kingdom",Kirkburton,United Kingdom,££,"Mediterranean Cuisine, Asian Influences",https://www.normans-restaurant.co.uk/,Selected Restaurants,0,0.25,-1.7049829,53.6127335
Hansom,"7-9 North End, Bedale, DL8 1AF, United Kingdom",Bedale,United Kingdom,£££,Modern Cuisine,https://www.hansomrestaurant.co.uk/,Selected Restaurants,0,0.25,-1.5938002,54.2906208
Bistrot at Wild Honey,"8 Pall Mall, St James’s, London, SW1Y 5NG, United Kingdom",London,United Kingdom,££,Modern British,https://www.wildhoneylondon.co.uk/bistrotatwildhoney/,Selected Restaurants,0,0.25,-0.1322075,51.5074689
Nanyang Blossom,"12 Knightsbridge Green, Knightsbridge, London, SW1X 7QL, United Kingdom",London,United Kingdom,£££,South East Asian,https://nanyangblossom.co.uk,Selected Restaurants,0,0.25,-0.1624709,51.5013484
Albatross Death Cult,"Newhall Square, Birmingham, B3 1RU, United Kingdom",Birmingham,United Kingdom,££££,Seafood,https://www.albatrossdeathcult.co.uk/,Selected Restaurants,0,0.25,-1.9070369,52.4829126
